,participant.code,decision_tuple,payoff_tuple,timeout_tuple,player.prolific_id,player.id_in_group,group.delta_value,opponent,group.id_in_subsession,session.code,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate
63,09m5y5uc,"[[0, 1], [0, 0], [1, 0]]","[[15.0, 3.0], [11.0, 11.0], [3.0, 15.0]]","[[0, 0], [1, 0], [1, 0]]",6856d4f6226879add58b6f71,1,0.8,4vbcfrqu,42,xtxj3jkl,15.0,3.0,11.0,12.0
64,09qpzvda,"[[0, 1], [1, 0], [0, 0], [1, 0], [0, 0], [1, 0], [1, 1], [0, 1], [1, 1]]","[[24.0, 3.0], [3.0, 24.0], [4.0, 4.0], [3.0, 24.0], [4.0, 4.0], [3.0, 24.0], [18.0, 18.0], [24.0, 3.0], [18.0, 18.0]]","[[0, 0], [1, 0], [1, 0], [1, 0], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0]]",67d05a66f75506554eff4df6,2,0.7,a8k8qw45,79,f4d843rc,24.0,3.0,4.0,18.0
65,09wcy5sw,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 0], [0, 1]]","[[14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [25.0, 10.0], [14.0, 14.0], [25.0, 10.0], [25.0, 10.0], [14.0, 14.0], [14.0, 14.0], [25.0, 10.0]]","[[1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [1, 0]]",683e5463ea45df6b0bdf9f8a,2,0.85,wxkarstd,70,mdy0yw3x,25.0,10.0,14.0,20.0
66,0a2btacf,"[[1, 1], [1, 1], [1, 0]]","[[24.0, 24.0], [24.0, 24.0], [11.0, 25.0]]","[[0, 0], [0, 1], [0, 1]]",5f7c4adb836cce03e522cca7,2,0.5,5be2gu72,57,03f1th4j,25.0,11.0,13.0,24.0
67,0a70kgk2,"[[1, 1]]","[[13.0, 13.0]]","[[0, 0]]",63bb79aed472669f48be40cd,1,0.5,e8vl7z54,43,f4d843rc,18.0,1.0,2.0,13.0
68,0aciwk6o,"[[1, 0]]","[[6.0, 25.0]]","[[0, 0]]",67819f666062825529fe313e,2,0.7,cvkchigx,25,fhbj99m0,25.0,6.0,10.0,13.0
69,0ap1ftm8,"[[1, 0], [0, 0], [0, 0]]","[[5.0, 20.0], [10.0, 10.0], [10.0, 10.0]]","[[0, 0], [0, 0], [0, 0]]",667439c6372889c378fc8bdb,2,0.85,nyeoawe4,17,gnnd2jq9,20.0,5.0,10.0,18.0
70,0awkel2i,"[[0, 1], [0, 0]]","[[11.0, 1.0], [6.0, 6.0]]","[[0, 0], [0, 0]]",65c242831388550b0a42bd25,2,0.5,cd51la6e,8,q619xooh,11.0,1.0,6.0,10.0
71,0b40g0sl,"[[1, 1], [1, 1], [0, 1]]","[[18.0, 18.0], [18.0, 18.0], [19.0, 4.0]]","[[0, 0], [0, 0], [0, 0]]",672d61650ec611e88ddcdf97,1,0.75,3ies98xv,69,ssgni3in,19.0,4.0,13.0,18.0
72,0bbm9xmn,"[[1, 1], [1, 1], [1, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 1], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [0, 1], [0, 1], [1, 1], [1, 0], [0, 0], [0, 1], [1, 1]]","[[11.0, 11.0], [11.0, 11.0], [3.0, 15.0], [9.0, 9.0], [15.0, 3.0], [9.0, 9.0], [9.0, 9.0], [9.0, 9.0], [9.0, 9.0], [3.0, 15.0], [15.0, 3.0], [9.0, 9.0], [9.0, 9.0], [3.0, 15.0], [9.0, 9.0], [3.0, 15.0], [9.0, 9.0], [9.0, 9.0], [3.0, 15.0], [9.0, 9.0], [3.0, 15.0], [11.0, 11.0], [3.0, 15.0], [11.0, 11.0], [11.0, 11.0], [11.0, 11.0], [15.0, 3.0], [15.0, 3.0], [11.0, 11.0], [3.0, 15.0], [9.0, 9.0], [15.0, 3.0], [11.0, 11.0]]","[[0, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",68137842c7d3ce3be0bfa7e8,2,0.85,4pjwq4n0,46,bpvtv8pa,15.0,3.0,9.0,11.0
73,0bcj3uln,"[[1, 0]]","[[3.0, 24.0]]","[[0, 0]]",5e3b5fa9255e7a37bc841135,1,0.6,q0vplvzh,65,yy63torl,24.0,3.0,14.0,21.0
74,0bcnp03k,"[[0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 1]]","[[23.0, 1.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [1.0, 23.0], [23.0, 1.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",678bad003d15e6aba1ee5a5d,2,0.55,81ga18dx,38,q619xooh,23.0,1.0,13.0,18.0
75,0bfhmu44,"[[1, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[3.0, 20.0], [11.0, 11.0], [11.0, 11.0], [11.0, 11.0], [11.0, 11.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",68220e9d55ef24c1be74223c,2,0.75,tflenxqh,11,vvr3krta,20.0,3.0,11.0,17.0
76,0bkb5ade,"[[1, 1], [0, 0], [0, 0], [1, 0]]","[[15.0, 15.0], [4.0, 4.0], [4.0, 4.0], [3.0, 18.0]]","[[0, 1], [0, 1], [0, 1], [0, 1]]",6737449def4924366e15da55,2,0.65,n3jcc793,92,ohgk2z8v,18.0,3.0,4.0,15.0
77,0bkq76p0,"[[1, 1], [0, 1], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[12.0, 12.0], [16.0, 3.0], [10.0, 10.0], [10.0, 10.0], [3.0, 16.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",61686ae36b1ad59181b7a22e,1,0.85,druj7aqw,51,x7xmwjlv,16.0,3.0,10.0,12.0
78,0bl4pkmm,"[[0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 0]]","[[23.0, 5.0], [5.0, 23.0], [18.0, 18.0], [13.0, 13.0], [18.0, 18.0], [5.0, 23.0], [13.0, 13.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",60c048ca962103e0da201a34,2,0.85,jq5uhih0,24,tuf4a7eb,23.0,5.0,13.0,18.0
79,0bn4wms5,"[[1, 0], [1, 0]]","[[3.0, 19.0], [3.0, 19.0]]","[[1, 0], [1, 0]]",68290276545487fcb5250cd4,1,0.6,dpmyhp4n,52,bpvtv8pa,19.0,3.0,5.0,13.0
80,0bs3cxof,"[[1, 1], [1, 1], [1, 1], [1, 1]]","[[14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",60b6245e249c0b94ab54dd2e,1,0.95,wcccoybd,66,hiqqrpb3,17.0,8.0,10.0,14.0
81,0by285zu,"[[1, 1], [1, 1]]","[[17.0, 17.0], [17.0, 17.0]]","[[0, 0], [0, 0]]",66768d72e819fe4b373aae0c,1,0.8,jr8cco7c,65,rt1ziah7,23.0,1.0,10.0,17.0
82,0c59h0ye,"[[0, 0], [0, 0]]","[[10.0, 10.0], [10.0, 10.0]]","[[0, 0], [0, 0]]",67d4be36c81debb5f831f9e4,1,0.6,ju6w4gfi,28,quehl3kl,18.0,5.0,10.0,12.0
83,0cbjksph,"[[1, 0], [1, 1], [1, 1], [1, 0], [0, 1]]","[[3.0, 22.0], [20.0, 20.0], [20.0, 20.0], [3.0, 22.0], [22.0, 3.0]]","[[1, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",683e4b8b3fef0c91eacaa309,2,0.65,rdt850et,30,ssgni3in,22.0,3.0,15.0,20.0
84,0cc7cwvr,"[[1, 1], [1, 1]]","[[20.0, 20.0], [20.0, 20.0]]","[[0, 0], [0, 0]]",664fac266d114b13daa8751d,1,0.75,0kf69n8f,60,bmqyeei1,24.0,7.0,13.0,20.0
85,0cdy7tk9,"[[1, 1]]","[[21.0, 21.0]]","[[0, 0]]",60cc8e40d47f4f5509104323,2,0.9,lvebnkiu,28,q619xooh,24.0,3.0,8.0,21.0
86,0cdzpkmq,"[[1, 1], [0, 0], [0, 0], [0, 1], [0, 1], [0, 0], [0, 0]]","[[20.0, 20.0], [19.0, 19.0], [19.0, 19.0], [25.0, 8.0], [25.0, 8.0], [19.0, 19.0], [19.0, 19.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",65fae22c0f73edcc23fd29d9,1,0.75,ghti8q7g,38,t1qg9dme,25.0,8.0,19.0,20.0
87,0cfqnu25,"[[1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 0], [0, 1], [1, 1], [1, 1], [0, 1]]","[[16.0, 16.0], [8.0, 21.0], [16.0, 16.0], [16.0, 16.0], [16.0, 16.0], [8.0, 21.0], [21.0, 8.0], [16.0, 16.0], [16.0, 16.0], [21.0, 8.0]]","[[1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",671e02f1bc992b9a65848740,1,0.85,d7v5s1kj,85,xpdm6lij,21.0,8.0,10.0,16.0
88,0cg2hboe,"[[1, 1]]","[[19.0, 19.0]]","[[0, 0]]",5caa11e5a15c9800161ad16d,1,0.8,brq80z54,35,03f1th4j,23.0,10.0,12.0,19.0
89,0ci4s5lj,"[[1, 1]]","[[19.0, 19.0]]","[[0, 0]]",6136cb52db0f1cb2262bbf5d,2,0.85,4gdsjsb7,31,vvr3krta,20.0,1.0,9.0,19.0
90,0cidz173,"[[0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1]]","[[17.0, 1.0], [17.0, 1.0], [10.0, 10.0], [17.0, 1.0], [17.0, 1.0], [10.0, 10.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",677c4861d510515568796dab,2,0.9,i6hf4vn0,6,yy63torl,17.0,1.0,5.0,10.0
91,0cki5div,"[[1, 1], [0, 0], [0, 1], [1, 1], [0, 0]]","[[13.0, 13.0], [11.0, 11.0], [15.0, 6.0], [13.0, 13.0], [11.0, 11.0]]","[[0, 0], [1, 0], [1, 0], [1, 0], [1, 0]]",6747715f7dd5676126f55dba,1,0.75,zilacaxa,49,3rdwvap6,15.0,6.0,11.0,13.0
92,0cnasz92,"[[1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[1.0, 24.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6731b9370d1b6f7ca55e0959,1,0.95,zz1gs84p,48,vbrajfi1,24.0,1.0,15.0,17.0
93,0cqm6tqs,"[[1, 1]]","[[18.0, 18.0]]","[[0, 0]]",66f5d2424e2c1948e2b8f020,2,0.6,n7dsugdh,51,9704j2nm,21.0,5.0,15.0,18.0
94,0cu2anlx,"[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [22.0, 4.0], [14.0, 14.0], [22.0, 4.0], [7.0, 7.0], [14.0, 14.0], [4.0, 22.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",65250c54bcd24a2fcf5ee728,2,0.95,zsc28c5l,75,rjcbwvo9,22.0,4.0,7.0,14.0
95,0d75gnxu,"[[0, 1]]","[[25.0, 6.0]]","[[0, 0]]",68389037ed25ed48d4233269,2,0.5,f63dmly5,19,mhrqxct8,25.0,6.0,10.0,24.0
96,0d9s9t8l,"[[1, 0], [0, 0], [1, 1], [1, 0], [0, 0]]","[[10.0, 20.0], [16.0, 16.0], [17.0, 17.0], [10.0, 20.0], [16.0, 16.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67f7a3c16f2f8b55b176026f,2,0.9,us2sftf1,76,x7xmwjlv,20.0,10.0,16.0,17.0
97,0dh9f861,"[[1, 1]]","[[21.0, 21.0]]","[[0, 0]]",5c2ab2de9136140001b90737,1,0.7,yzkxiw82,15,rt1ziah7,23.0,1.0,5.0,21.0
98,0doda1xa,"[[1, 1]]","[[16.0, 16.0]]","[[0, 0]]",6123af36b6cc49d93cc60acb,2,0.65,2hug0lb0,25,xh4vtpa2,23.0,8.0,9.0,16.0
99,0dt3f1ba,"[[1, 1], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[16.0, 16.0], [4.0, 23.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",68336289b92139b3e71921b7,2,0.7,p2o2ryia,70,j1p1ewuh,23.0,4.0,13.0,16.0
100,0dx65ybs,"[[1, 0]]","[[5.0, 20.0]]","[[0, 0]]",615fdd9674ec001e9d325841,2,0.5,kuft9dv8,43,x5r4bgni,20.0,5.0,9.0,17.0
101,0e0747px,"[[1, 1], [1, 1], [1, 1], [0, 1], [0, 0]]","[[15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [24.0, 3.0], [11.0, 11.0]]","[[1, 0], [1, 0], [1, 0], [1, 0], [1, 0]]",66cfab152c56aa0472529001,1,0.85,ag6cmpn3,19,ptijruz4,24.0,3.0,11.0,15.0
102,0e24q4kh,"[[1, 1]]","[[16.0, 16.0]]","[[0, 0]]",6797d5ada6654ec99f741b08,1,0.6,rjx87zzp,27,hiqqrpb3,23.0,2.0,6.0,16.0
103,0e385e8j,"[[1, 0]]","[[1.0, 13.0]]","[[0, 1]]",67d05ecc81a53e6ca5097594,1,0.55,5zyfjtme,181,0y60vrio,13.0,1.0,10.0,11.0
104,0e4llrqq,"[[1, 0], [1, 0], [0, 0], [1, 1], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 0], [0, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 0], [1, 0], [1, 0], [0, 0], [0, 1], [1, 1], [1, 0], [1, 0], [1, 0], [0, 0], [0, 0], [0, 1], [1, 1], [1, 1], [1, 1]]","[[2.0, 19.0], [2.0, 19.0], [3.0, 3.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [2.0, 19.0], [19.0, 2.0], [19.0, 2.0], [2.0, 19.0], [3.0, 3.0], [19.0, 2.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [19.0, 2.0], [2.0, 19.0], [2.0, 19.0], [2.0, 19.0], [3.0, 3.0], [19.0, 2.0], [6.0, 6.0], [2.0, 19.0], [2.0, 19.0], [2.0, 19.0], [3.0, 3.0], [3.0, 3.0], [19.0, 2.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",613a83bb41175ec4d24e52b1,1,0.95,y7w1twiw,6,fhbj99m0,19.0,2.0,3.0,6.0
105,0e82x45j,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1]]","[[24.0, 24.0], [24.0, 24.0], [24.0, 24.0], [24.0, 24.0], [10.0, 25.0], [11.0, 11.0], [11.0, 11.0], [25.0, 10.0], [25.0, 10.0], [25.0, 10.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 0]]",5d2e5d1c649703001a9c920d,2,0.9,6ve8gtjq,73,uk2r5rsl,25.0,10.0,11.0,24.0
106,0ea37muk,"[[0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [1, 1], [1, 1], [1, 1]]","[[6.0, 1.0], [2.0, 2.0], [5.0, 5.0], [2.0, 2.0], [6.0, 1.0], [2.0, 2.0], [5.0, 5.0], [5.0, 5.0], [5.0, 5.0]]","[[0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",5da8912f5a994b001650f01f,2,0.75,946se75x,89,b5cngwu2,6.0,1.0,2.0,5.0
107,0ebzmfdl,"[[0, 1]]","[[18.0, 5.0]]","[[1, 0]]",67e300760872825d43bd9330,2,0.55,ehnjdu0d,68,eev8674p,18.0,5.0,7.0,17.0
108,0eemf1me,"[[1, 0]]","[[3.0, 22.0]]","[[0, 0]]",678010f48430d74dd9149735,2,0.6,yl94ltht,43,aq5armaw,22.0,3.0,11.0,14.0
109,0ek1ja1e,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",66ae8009444d73606d34c640,2,0.9,8ade4at0,6,zpbdijop,23.0,12.0,16.0,20.0
110,0el9hg69,"[[0, 1], [1, 1], [0, 1], [1, 0], [1, 1], [1, 1], [1, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1]]","[[23.0, 3.0], [22.0, 22.0], [23.0, 3.0], [3.0, 23.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [23.0, 3.0], [23.0, 3.0], [22.0, 22.0], [22.0, 22.0], [23.0, 3.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [3.0, 23.0], [22.0, 22.0], [23.0, 3.0], [23.0, 3.0]]","[[1, 0], [1, 0], [1, 1], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [1, 0], [1, 0], [1, 0]]",67320f3ab65850fcbd5fbf55,1,0.9,svot7v1r,98,xshobe0v,23.0,3.0,11.0,22.0
111,0epnmsp5,"[[1, 1], [0, 1]]","[[13.0, 13.0], [18.0, 5.0]]","[[0, 1], [0, 0]]",65b905ebcd5a04dd862753fe,2,0.7,vahgkwt7,33,t1qg9dme,18.0,5.0,12.0,13.0
112,0ev6h498,"[[1, 1]]","[[20.0, 20.0]]","[[0, 0]]",6659377dbc36ded0ffe48ded,1,0.6,rqo3xnd1,80,j4g2khn4,21.0,9.0,18.0,20.0
113,0evbsche,"[[1, 1]]","[[19.0, 19.0]]","[[0, 1]]",67c9f5b412cb0f991258c856,2,0.5,83z61kna,58,hmde64sz,23.0,2.0,4.0,19.0
114,0fa7ewfm,"[[1, 0], [1, 0], [0, 1], [1, 1], [1, 1], [1, 1], [1, 0], [0, 1], [0, 0]]","[[12.0, 23.0], [12.0, 23.0], [23.0, 12.0], [20.0, 20.0], [20.0, 20.0], [20.0, 20.0], [12.0, 23.0], [23.0, 12.0], [16.0, 16.0]]","[[0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",67458d30882b7993b554543d,2,0.9,18zsv5x8,32,mdy0yw3x,23.0,12.0,16.0,20.0
115,0fqdxp81,"[[1, 1]]","[[18.0, 18.0]]","[[0, 0]]",66aca1b2b61fbce1984d5ecf,2,0.55,5ydzv0bs,247,0y60vrio,20.0,4.0,16.0,18.0
116,0fr6zc6d,"[[0, 0], [1, 1], [1, 0], [1, 0], [1, 0], [0, 1], [0, 0], [1, 1], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1]]","[[10.0, 10.0], [15.0, 15.0], [6.0, 17.0], [6.0, 17.0], [6.0, 17.0], [17.0, 6.0], [10.0, 10.0], [15.0, 15.0], [15.0, 15.0], [6.0, 17.0], [6.0, 17.0], [6.0, 17.0], [6.0, 17.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [6.0, 17.0], [15.0, 15.0], [6.0, 17.0], [15.0, 15.0], [6.0, 17.0], [17.0, 6.0]]","[[0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 1], [0, 1], [0, 1]]",67aee0dfad3492b61a9ba0eb,1,0.85,gkhez344,93,gnnd2jq9,17.0,6.0,10.0,15.0
117,0futnu90,"[[1, 1], [1, 0], [0, 1]]","[[18.0, 18.0], [4.0, 19.0], [19.0, 4.0]]","[[0, 0], [0, 0], [0, 0]]",67b5fce9fd5a7f8c4efa8217,2,0.6,f1spakch,39,mhrqxct8,19.0,4.0,11.0,18.0
118,0fvllc2r,"[[1, 1], [1, 0], [0, 1], [0, 0], [1, 0]]","[[21.0, 21.0], [5.0, 25.0], [25.0, 5.0], [6.0, 6.0], [5.0, 25.0]]","[[0, 0], [0, 1], [1, 1], [1, 1], [1, 1]]",681f0b4fb28dc1b7d4b5451d,1,0.7,up1gs022,262,0y60vrio,25.0,5.0,6.0,21.0
119,0g1p5hnh,"[[1, 0], [0, 0], [1, 1], [0, 0], [0, 0], [0, 1], [1, 0]]","[[1.0, 23.0], [10.0, 10.0], [14.0, 14.0], [10.0, 10.0], [10.0, 10.0], [23.0, 1.0], [1.0, 23.0]]","[[0, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0]]",67be0e5ed79c5b71c4e32f0e,1,0.7,67xvd2ct,32,p5b14cs5,23.0,1.0,10.0,14.0
120,0g9c9mvr,"[[1, 1], [1, 1]]","[[14.0, 14.0], [14.0, 14.0]]","[[0, 0], [0, 0]]",5f649a5cd14d460266092062,2,0.55,uuvm0onx,41,fa78f0ru,18.0,1.0,7.0,14.0
121,0gbufw2b,"[[1, 1]]","[[13.0, 13.0]]","[[0, 0]]",6011d2b8b124c219f57c707e,2,0.5,puejqxoe,22,p5b14cs5,16.0,7.0,8.0,13.0
122,0ggrr42l,"[[1, 1], [1, 1], [1, 1], [0, 1], [1, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[19.0, 19.0], [19.0, 19.0], [19.0, 19.0], [20.0, 5.0], [5.0, 20.0], [5.0, 20.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67dae998d8f2cfb8a8e3bf03,1,0.85,sqwcnhuw,83,vbrajfi1,20.0,5.0,14.0,19.0
123,0ggvj51q,"[[0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0]]","[[19.0, 1.0], [19.0, 1.0], [6.0, 6.0], [19.0, 1.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",66b8bfa65a301eacdfb5be9d,2,0.7,d2zceq4s,67,aq5armaw,19.0,1.0,6.0,18.0
124,0gnbkbqy,"[[1, 1]]","[[16.0, 16.0]]","[[0, 0]]",67d09ba717ec412519ebf44b,1,0.75,v6lxeb3a,11,7jdftx7n,22.0,1.0,13.0,16.0
125,0gnsnob5,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",66717200063fc2eb3987270a,2,0.65,73cydni8,39,mdy0yw3x,25.0,15.0,17.0,21.0
126,0gz4iftg,"[[0, 1], [0, 1], [0, 0], [0, 0], [1, 1], [0, 0], [0, 0], [0, 1], [0, 1]]","[[25.0, 6.0], [25.0, 6.0], [18.0, 18.0], [18.0, 18.0], [23.0, 23.0], [18.0, 18.0], [18.0, 18.0], [25.0, 6.0], [25.0, 6.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",683e2f4cc45759c6c3d7d43f,2,0.65,lxh7hfie,81,ccj7dzyw,25.0,6.0,18.0,23.0
127,0h7f5493,"[[1, 1]]","[[12.0, 12.0]]","[[0, 0]]",667edffb4346746242169a96,1,0.5,dmd1axzz,73,f4d843rc,21.0,1.0,9.0,12.0
