,participant.code,round_number,group.delta_value,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate,group.id_in_subsession,group.match_duration,player.base_payment_cents,player.bonus_payment_cents,player.bonus_round,player.decision,player.id_in_group,player.payoff,player.prolific_id,player.timeout_occurred,player.total_payment_cents,subsession.round_number,participant.id_in_session,session.code,opponent
47176,t0v4yodg,1,0.9,18.0,1.0,8.0,14.0,57,3.0,0,0,0,Cooperate,1,14.0,66eb1a41306925cf993d6490,0,0,1,112,zpbdijop,kd3ncl6z
47177,t0v4yodg,2,0.9,18.0,1.0,8.0,14.0,57,3.0,0,0,0,Cooperate,1,14.0,66eb1a41306925cf993d6490,0,0,2,112,zpbdijop,kd3ncl6z
47178,t0v4yodg,3,0.9,18.0,1.0,8.0,14.0,57,3.0,100,14,3,Cooperate,1,14.0,66eb1a41306925cf993d6490,0,114,3,112,zpbdijop,kd3ncl6z
47179,t3hr0sp3,1,0.7,23.0,15.0,20.0,22.0,21,7.0,0,0,0,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,0,1,40,zpbdijop,gbqd7ncg
47180,t3hr0sp3,2,0.7,23.0,15.0,20.0,22.0,21,7.0,0,0,0,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,0,2,40,zpbdijop,gbqd7ncg
47181,t3hr0sp3,3,0.7,23.0,15.0,20.0,22.0,21,7.0,0,0,0,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,0,3,40,zpbdijop,gbqd7ncg
47182,t3hr0sp3,4,0.7,23.0,15.0,20.0,22.0,21,7.0,0,0,0,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,0,4,40,zpbdijop,gbqd7ncg
47183,t3hr0sp3,5,0.7,23.0,15.0,20.0,22.0,21,7.0,0,0,0,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,0,5,40,zpbdijop,gbqd7ncg
47184,t3hr0sp3,6,0.7,23.0,15.0,20.0,22.0,21,7.0,0,0,0,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,0,6,40,zpbdijop,gbqd7ncg
47185,t3hr0sp3,7,0.7,23.0,15.0,20.0,22.0,21,7.0,100,22,7,Cooperate,1,22.0,66c22ef34aade7059ca16325,0,122,7,40,zpbdijop,gbqd7ncg
47186,t763zb1d,1,0.8,24.0,1.0,13.0,18.0,61,3.0,0,0,0,Cooperate,2,18.0,6153ab159ff8abebb4a12c61,0,0,1,121,zpbdijop,z0w2vgd6
47187,t763zb1d,2,0.8,24.0,1.0,13.0,18.0,61,3.0,0,0,0,Defect,2,13.0,6153ab159ff8abebb4a12c61,0,0,2,121,zpbdijop,z0w2vgd6
47188,t763zb1d,3,0.8,24.0,1.0,13.0,18.0,61,3.0,100,13,3,Defect,2,13.0,6153ab159ff8abebb4a12c61,0,113,3,121,zpbdijop,z0w2vgd6
47189,tar8gujo,1,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Cooperate,2,15.0,653128a510c3e3686565e042,0,0,1,178,zpbdijop,0mdoouwi
47190,tar8gujo,2,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Cooperate,2,15.0,653128a510c3e3686565e042,0,0,2,178,zpbdijop,0mdoouwi
47191,tar8gujo,3,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Cooperate,2,15.0,653128a510c3e3686565e042,0,0,3,178,zpbdijop,0mdoouwi
47192,tar8gujo,4,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Cooperate,2,15.0,653128a510c3e3686565e042,0,0,4,178,zpbdijop,0mdoouwi
47193,tar8gujo,5,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Cooperate,2,15.0,653128a510c3e3686565e042,0,0,5,178,zpbdijop,0mdoouwi
47194,tar8gujo,6,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Cooperate,2,2.0,653128a510c3e3686565e042,0,0,6,178,zpbdijop,0mdoouwi
47195,tar8gujo,7,0.85,24.0,2.0,7.0,15.0,89,8.0,0,0,0,Defect,2,24.0,653128a510c3e3686565e042,0,0,7,178,zpbdijop,0mdoouwi
47196,tar8gujo,8,0.85,24.0,2.0,7.0,15.0,89,8.0,100,2,8,Cooperate,2,2.0,653128a510c3e3686565e042,0,102,8,178,zpbdijop,0mdoouwi
47197,tdxpjii2,1,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,1,47,zpbdijop,gmd3bogn
47198,tdxpjii2,2,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,2,47,zpbdijop,gmd3bogn
47199,tdxpjii2,3,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,3,47,zpbdijop,gmd3bogn
47200,tdxpjii2,4,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,4,47,zpbdijop,gmd3bogn
47201,tdxpjii2,5,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,5,47,zpbdijop,gmd3bogn
47202,tdxpjii2,6,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,6,47,zpbdijop,gmd3bogn
47203,tdxpjii2,7,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,7,47,zpbdijop,gmd3bogn
47204,tdxpjii2,8,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,8,47,zpbdijop,gmd3bogn
47205,tdxpjii2,9,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,9,47,zpbdijop,gmd3bogn
47206,tdxpjii2,10,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,10,47,zpbdijop,gmd3bogn
47207,tdxpjii2,11,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,11,47,zpbdijop,gmd3bogn
47208,tdxpjii2,12,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,12,47,zpbdijop,gmd3bogn
47209,tdxpjii2,13,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,13,47,zpbdijop,gmd3bogn
47210,tdxpjii2,14,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,14,47,zpbdijop,gmd3bogn
47211,tdxpjii2,15,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,15,47,zpbdijop,gmd3bogn
47212,tdxpjii2,16,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,16,47,zpbdijop,gmd3bogn
47213,tdxpjii2,17,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,17,47,zpbdijop,gmd3bogn
47214,tdxpjii2,18,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,18,47,zpbdijop,gmd3bogn
47215,tdxpjii2,19,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,19,47,zpbdijop,gmd3bogn
47216,tdxpjii2,20,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,20,47,zpbdijop,gmd3bogn
47217,tdxpjii2,21,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,21,47,zpbdijop,gmd3bogn
47218,tdxpjii2,22,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,22,47,zpbdijop,gmd3bogn
47219,tdxpjii2,23,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Defect,2,24.0,66b5172c8f0bd3b23ce66c22,0,0,23,47,zpbdijop,gmd3bogn
47220,tdxpjii2,24,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,24,47,zpbdijop,gmd3bogn
47221,tdxpjii2,25,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,25,47,zpbdijop,gmd3bogn
47222,tdxpjii2,26,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,26,47,zpbdijop,gmd3bogn
47223,tdxpjii2,27,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Defect,2,24.0,66b5172c8f0bd3b23ce66c22,0,0,27,47,zpbdijop,gmd3bogn
47224,tdxpjii2,28,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,1.0,66b5172c8f0bd3b23ce66c22,0,0,28,47,zpbdijop,gmd3bogn
47225,tdxpjii2,29,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,1.0,66b5172c8f0bd3b23ce66c22,0,0,29,47,zpbdijop,gmd3bogn
47226,tdxpjii2,30,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,30,47,zpbdijop,gmd3bogn
47227,tdxpjii2,31,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,31,47,zpbdijop,gmd3bogn
47228,tdxpjii2,32,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Defect,2,24.0,66b5172c8f0bd3b23ce66c22,0,0,32,47,zpbdijop,gmd3bogn
47229,tdxpjii2,33,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Defect,2,24.0,66b5172c8f0bd3b23ce66c22,0,0,33,47,zpbdijop,gmd3bogn
47230,tdxpjii2,34,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,1.0,66b5172c8f0bd3b23ce66c22,0,0,34,47,zpbdijop,gmd3bogn
47231,tdxpjii2,35,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Defect,2,16.0,66b5172c8f0bd3b23ce66c22,0,0,35,47,zpbdijop,gmd3bogn
47232,tdxpjii2,36,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,1.0,66b5172c8f0bd3b23ce66c22,0,0,36,47,zpbdijop,gmd3bogn
47233,tdxpjii2,37,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,37,47,zpbdijop,gmd3bogn
47234,tdxpjii2,38,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,38,47,zpbdijop,gmd3bogn
47235,tdxpjii2,39,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,39,47,zpbdijop,gmd3bogn
47236,tdxpjii2,40,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,40,47,zpbdijop,gmd3bogn
47237,tdxpjii2,41,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,41,47,zpbdijop,gmd3bogn
47238,tdxpjii2,42,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,42,47,zpbdijop,gmd3bogn
47239,tdxpjii2,43,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,43,47,zpbdijop,gmd3bogn
47240,tdxpjii2,44,0.95,24.0,1.0,16.0,23.0,25,45.0,0,0,0,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,0,44,47,zpbdijop,gmd3bogn
47241,tdxpjii2,45,0.95,24.0,1.0,16.0,23.0,25,45.0,200,23,45,Cooperate,2,23.0,66b5172c8f0bd3b23ce66c22,0,223,45,47,zpbdijop,gmd3bogn
47242,ti2lhzfy,1,0.55,24.0,3.0,8.0,21.0,100,2.0,0,0,0,Cooperate,2,21.0,67e65e8be2484e3ef16e9829,0,0,1,200,zpbdijop,jo2dfnxr
47243,ti2lhzfy,2,0.55,24.0,3.0,8.0,21.0,100,2.0,100,24,2,Defect,2,24.0,67e65e8be2484e3ef16e9829,0,124,2,200,zpbdijop,jo2dfnxr
47244,trr6bshr,1,0.8,24.0,13.0,14.0,22.0,80,4.0,0,0,0,Cooperate,1,22.0,67e296730ced227845f2b2b0,0,0,1,158,zpbdijop,gqf2h127
47245,trr6bshr,2,0.8,24.0,13.0,14.0,22.0,80,4.0,0,0,0,Defect,1,24.0,67e296730ced227845f2b2b0,0,0,2,158,zpbdijop,gqf2h127
47246,trr6bshr,3,0.8,24.0,13.0,14.0,22.0,80,4.0,0,0,0,Cooperate,1,13.0,67e296730ced227845f2b2b0,0,0,3,158,zpbdijop,gqf2h127
47247,trr6bshr,4,0.8,24.0,13.0,14.0,22.0,80,4.0,100,22,4,Cooperate,1,22.0,67e296730ced227845f2b2b0,0,122,4,158,zpbdijop,gqf2h127
47248,tynfmcr1,1,0.65,16.0,9.0,12.0,13.0,96,2.0,0,0,0,Cooperate,1,13.0,615e222d390962ba321edde6,0,0,1,191,zpbdijop,3mkwjq6s
47249,tynfmcr1,2,0.65,16.0,9.0,12.0,13.0,96,2.0,100,9,2,Cooperate,1,9.0,615e222d390962ba321edde6,0,109,2,191,zpbdijop,3mkwjq6s
47250,tzdx2hhd,1,0.6,20.0,4.0,13.0,14.0,9,2.0,0,0,0,Cooperate,2,14.0,631610af8e747093cd90e00d,0,0,1,16,zpbdijop,n9uuqqru
47251,tzdx2hhd,2,0.6,20.0,4.0,13.0,14.0,9,2.0,100,14,2,Cooperate,2,14.0,631610af8e747093cd90e00d,0,114,2,16,zpbdijop,n9uuqqru
47252,u8ipkmtj,1,0.7,19.0,6.0,12.0,16.0,27,3.0,0,0,0,Cooperate,1,16.0,5cb20f2d7c917b00172dfef5,0,0,1,52,zpbdijop,mqw1sedk
47253,u8ipkmtj,2,0.7,19.0,6.0,12.0,16.0,27,3.0,0,0,0,Cooperate,1,16.0,5cb20f2d7c917b00172dfef5,0,0,2,52,zpbdijop,mqw1sedk
47254,u8ipkmtj,3,0.7,19.0,6.0,12.0,16.0,27,3.0,100,16,3,Cooperate,1,16.0,5cb20f2d7c917b00172dfef5,0,116,3,52,zpbdijop,mqw1sedk
47255,u9o22kgy,1,0.9,25.0,14.0,19.0,23.0,49,3.0,0,0,0,Cooperate,2,23.0,68227703b7d5365a8bc33ef2,0,0,1,97,zpbdijop,gsgejlpf
47256,u9o22kgy,2,0.9,25.0,14.0,19.0,23.0,49,3.0,0,0,0,Defect,2,19.0,68227703b7d5365a8bc33ef2,1,0,2,97,zpbdijop,gsgejlpf
47257,u9o22kgy,3,0.9,25.0,14.0,19.0,23.0,49,3.0,100,19,3,Defect,2,19.0,68227703b7d5365a8bc33ef2,1,119,3,97,zpbdijop,gsgejlpf
47258,uaqnhzuu,1,0.65,18.0,2.0,11.0,15.0,74,4.0,0,0,0,Cooperate,2,15.0,601b4d05d4fb23495c435af8,0,0,1,146,zpbdijop,6zx4rimn
47259,uaqnhzuu,2,0.65,18.0,2.0,11.0,15.0,74,4.0,0,0,0,Defect,2,18.0,601b4d05d4fb23495c435af8,0,0,2,146,zpbdijop,6zx4rimn
47260,uaqnhzuu,3,0.65,18.0,2.0,11.0,15.0,74,4.0,0,0,0,Defect,2,11.0,601b4d05d4fb23495c435af8,0,0,3,146,zpbdijop,6zx4rimn
47261,uaqnhzuu,4,0.65,18.0,2.0,11.0,15.0,74,4.0,100,11,4,Defect,2,11.0,601b4d05d4fb23495c435af8,0,111,4,146,zpbdijop,6zx4rimn
47262,ugqa5ow9,1,0.7,23.0,7.0,9.0,18.0,99,5.0,0,0,0,Cooperate,2,18.0,5df8d8d6b7b3306449876d43,0,0,1,198,zpbdijop,hpbqvklv
47263,ugqa5ow9,2,0.7,23.0,7.0,9.0,18.0,99,5.0,0,0,0,Cooperate,2,18.0,5df8d8d6b7b3306449876d43,0,0,2,198,zpbdijop,hpbqvklv
47264,ugqa5ow9,3,0.7,23.0,7.0,9.0,18.0,99,5.0,0,0,0,Cooperate,2,18.0,5df8d8d6b7b3306449876d43,0,0,3,198,zpbdijop,hpbqvklv
47265,ugqa5ow9,4,0.7,23.0,7.0,9.0,18.0,99,5.0,0,0,0,Cooperate,2,18.0,5df8d8d6b7b3306449876d43,0,0,4,198,zpbdijop,hpbqvklv
47266,ugqa5ow9,5,0.7,23.0,7.0,9.0,18.0,99,5.0,100,18,5,Cooperate,2,18.0,5df8d8d6b7b3306449876d43,0,118,5,198,zpbdijop,hpbqvklv
47267,ugtcn8yk,1,0.65,25.0,8.0,22.0,23.0,22,1.0,100,23,1,Cooperate,1,23.0,64b6b65f87a443a4963be23a,0,123,1,41,zpbdijop,ph7eifcy
47268,uuezlluh,1,0.7,12.0,1.0,2.0,10.0,19,4.0,0,0,0,Defect,2,12.0,5bc0b1bb63cb210001cf55ba,0,0,1,36,zpbdijop,04vkiafo
47269,uuezlluh,2,0.7,12.0,1.0,2.0,10.0,19,4.0,0,0,0,Cooperate,2,1.0,5bc0b1bb63cb210001cf55ba,0,0,2,36,zpbdijop,04vkiafo
47270,uuezlluh,3,0.7,12.0,1.0,2.0,10.0,19,4.0,0,0,0,Cooperate,2,1.0,5bc0b1bb63cb210001cf55ba,0,0,3,36,zpbdijop,04vkiafo
47271,uuezlluh,4,0.7,12.0,1.0,2.0,10.0,19,4.0,100,10,4,Cooperate,2,10.0,5bc0b1bb63cb210001cf55ba,0,110,4,36,zpbdijop,04vkiafo
47272,uunp9lij,1,0.75,17.0,3.0,11.0,13.0,52,1.0,100,13,1,Cooperate,1,13.0,681092060c1c8444e23e6561,0,113,1,102,zpbdijop,qlil409g
47273,v7cxr8at,1,0.85,21.0,9.0,12.0,16.0,66,4.0,0,0,0,Cooperate,2,16.0,61267b828ead584bcf092e35,0,0,1,129,zpbdijop,8tjxssag
47274,v7cxr8at,2,0.85,21.0,9.0,12.0,16.0,66,4.0,0,0,0,Defect,2,12.0,61267b828ead584bcf092e35,0,0,2,129,zpbdijop,8tjxssag
47275,v7cxr8at,3,0.85,21.0,9.0,12.0,16.0,66,4.0,0,0,0,Defect,2,21.0,61267b828ead584bcf092e35,0,0,3,129,zpbdijop,8tjxssag
47276,v7cxr8at,4,0.85,21.0,9.0,12.0,16.0,66,4.0,100,9,4,Cooperate,2,9.0,61267b828ead584bcf092e35,0,109,4,129,zpbdijop,8tjxssag
47277,v8rztfvg,1,0.6,25.0,3.0,19.0,20.0,36,1.0,100,25,1,Defect,1,25.0,6268a3f5379f921275a284f1,0,125,1,70,zpbdijop,yr6me9xq
47278,vdcvlria,1,0.75,24.0,3.0,12.0,18.0,70,1.0,100,18,1,Cooperate,1,18.0,6142013d4dd8ae5ca2b4329b,0,118,1,137,zpbdijop,suhjg68u
47279,vhucw015,1,0.7,25.0,3.0,19.0,20.0,34,7.0,0,0,0,Cooperate,1,20.0,5f6fd1451758e95a989623b2,0,0,1,66,zpbdijop,bwbh2px4
47280,vhucw015,2,0.7,25.0,3.0,19.0,20.0,34,7.0,0,0,0,Cooperate,1,20.0,5f6fd1451758e95a989623b2,0,0,2,66,zpbdijop,bwbh2px4
47281,vhucw015,3,0.7,25.0,3.0,19.0,20.0,34,7.0,0,0,0,Defect,1,25.0,5f6fd1451758e95a989623b2,1,0,3,66,zpbdijop,bwbh2px4
47282,vhucw015,4,0.7,25.0,3.0,19.0,20.0,34,7.0,0,0,0,Defect,1,25.0,5f6fd1451758e95a989623b2,1,0,4,66,zpbdijop,bwbh2px4
47283,vhucw015,5,0.7,25.0,3.0,19.0,20.0,34,7.0,0,0,0,Cooperate,1,3.0,5f6fd1451758e95a989623b2,1,0,5,66,zpbdijop,bwbh2px4
47284,vhucw015,6,0.7,25.0,3.0,19.0,20.0,34,7.0,0,0,0,Defect,1,19.0,5f6fd1451758e95a989623b2,1,0,6,66,zpbdijop,bwbh2px4
47285,vhucw015,7,0.7,25.0,3.0,19.0,20.0,34,7.0,100,3,7,Cooperate,1,3.0,5f6fd1451758e95a989623b2,1,103,7,66,zpbdijop,bwbh2px4
47286,vqxxmwhs,1,0.75,21.0,1.0,17.0,18.0,63,2.0,0,0,0,Cooperate,1,18.0,66a269df7a383611b6db225d,0,0,1,124,zpbdijop,gzkjheg8
47287,vqxxmwhs,2,0.75,21.0,1.0,17.0,18.0,63,2.0,100,18,2,Cooperate,1,18.0,66a269df7a383611b6db225d,0,118,2,124,zpbdijop,gzkjheg8
47288,vs7n0ghj,1,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,1,77,zpbdijop,5ccy660u
47289,vs7n0ghj,2,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,2,77,zpbdijop,5ccy660u
47290,vs7n0ghj,3,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,3,77,zpbdijop,5ccy660u
47291,vs7n0ghj,4,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,4,77,zpbdijop,5ccy660u
47292,vs7n0ghj,5,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,5,77,zpbdijop,5ccy660u
47293,vs7n0ghj,6,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,6,77,zpbdijop,5ccy660u
47294,vs7n0ghj,7,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,7,77,zpbdijop,5ccy660u
47295,vs7n0ghj,8,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,8,77,zpbdijop,5ccy660u
47296,vs7n0ghj,9,0.9,19.0,3.0,8.0,14.0,40,10.0,0,0,0,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,0,9,77,zpbdijop,5ccy660u
47297,vs7n0ghj,10,0.9,19.0,3.0,8.0,14.0,40,10.0,100,14,10,Cooperate,1,14.0,614397e06d85fcb10c7c9087,0,114,10,77,zpbdijop,5ccy660u
47298,w2p0yczg,1,0.75,21.0,7.0,15.0,16.0,81,5.0,0,0,0,Cooperate,2,16.0,67f946f1133df4ac9fbd6145,0,0,1,162,zpbdijop,m19vm60n
47299,w2p0yczg,2,0.75,21.0,7.0,15.0,16.0,81,5.0,0,0,0,Cooperate,2,16.0,67f946f1133df4ac9fbd6145,0,0,2,162,zpbdijop,m19vm60n
47300,w2p0yczg,3,0.75,21.0,7.0,15.0,16.0,81,5.0,0,0,0,Cooperate,2,16.0,67f946f1133df4ac9fbd6145,0,0,3,162,zpbdijop,m19vm60n
47301,w2p0yczg,4,0.75,21.0,7.0,15.0,16.0,81,5.0,0,0,0,Cooperate,2,16.0,67f946f1133df4ac9fbd6145,0,0,4,162,zpbdijop,m19vm60n
47302,w2p0yczg,5,0.75,21.0,7.0,15.0,16.0,81,5.0,100,16,5,Cooperate,2,16.0,67f946f1133df4ac9fbd6145,0,116,5,162,zpbdijop,m19vm60n
47303,wl076ttu,1,0.6,23.0,4.0,5.0,22.0,48,1.0,100,22,1,Cooperate,1,22.0,63d7cc044d54f16580fa7005,0,122,1,93,zpbdijop,dig7zod7
47304,wrz5udqz,1,0.85,15.0,1.0,11.0,12.0,3,2.0,0,0,0,Cooperate,1,1.0,669053bbebafdd430e770142,0,0,1,4,zpbdijop,ze814omy
47305,wrz5udqz,2,0.85,15.0,1.0,11.0,12.0,3,2.0,100,11,2,Defect,1,11.0,669053bbebafdd430e770142,0,111,2,4,zpbdijop,ze814omy
47306,wvtunp7w,1,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,1,55,zpbdijop,5v9uawbc
47307,wvtunp7w,2,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,2,55,zpbdijop,5v9uawbc
47308,wvtunp7w,3,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,3,55,zpbdijop,5v9uawbc
47309,wvtunp7w,4,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,4,55,zpbdijop,5v9uawbc
47310,wvtunp7w,5,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,5,55,zpbdijop,5v9uawbc
47311,wvtunp7w,6,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,6,55,zpbdijop,5v9uawbc
47312,wvtunp7w,7,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,7,55,zpbdijop,5v9uawbc
47313,wvtunp7w,8,0.95,19.0,6.0,12.0,16.0,29,9.0,0,0,0,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,0,8,55,zpbdijop,5v9uawbc
47314,wvtunp7w,9,0.95,19.0,6.0,12.0,16.0,29,9.0,100,16,9,Cooperate,1,16.0,6110a4e91e5bc7a89d9ac722,0,116,9,55,zpbdijop,5v9uawbc
47315,wzh90uq5,1,0.65,16.0,2.0,7.0,11.0,11,11.0,0,0,0,Cooperate,2,11.0,60984a1b0cce76d16c4ca781,0,0,1,19,zpbdijop,g2ilz4b9
47316,wzh90uq5,2,0.65,16.0,2.0,7.0,11.0,11,11.0,0,0,0,Cooperate,2,11.0,60984a1b0cce76d16c4ca781,0,0,2,19,zpbdijop,g2ilz4b9
47317,wzh90uq5,3,0.65,16.0,2.0,7.0,11.0,11,11.0,0,0,0,Cooperate,2,11.0,60984a1b0cce76d16c4ca781,0,0,3,19,zpbdijop,g2ilz4b9
47318,wzh90uq5,4,0.65,16.0,2.0,7.0,11.0,11,11.0,0,0,0,Defect,2,16.0,60984a1b0cce76d16c4ca781,0,0,4,19,zpbdijop,g2ilz4b9
